booking_id,booking_date,due_date,payment_date,fiscal_year,month,quarter,document_number,document_type,booking_type,account_code,account_name,counter_account_code,counter_account_name,statement_section,category,partner_name,cost_center,payment_method,quantity,unit_price_net,amount_net,vat_rate,vat_amount,amount_gross,currency,is_paid,is_recurring,has_attachment,is_credit_note,notes
225,2025-12-02,2025-12-16,2025-12-22,2025,12,Q4,DOC-2025-0225,invoice,revenue,4200,Sonstige betriebliche Ertraege,1000,Bank,guv,other_income,Beta Solutions,training,card,5,213.55,1067.77,0.19,202.88,1270.65,EUR,True,False,False,False,Workshop
226,2025-07-25,2025-08-08,2025-08-13,2025,7,Q3,DOC-2025-0226,invoice,expense,5000,Wareneinsatz,2000,Verbindlichkeiten aus Lieferungen und Leistungen,guv,cogs,Microsoft,operations,bank_transfer,6,43.90,263.37,0.19,50.04,313.41,EUR,True,False,True,False,Wareneinkauf
227,2025-07-08,2025-07-15,2025-08-11,2025,7,Q3,DOC-2025-0227,invoice,expense,5300,Miete,1000,Bank,guv,rent,Adobe,admin,bank_transfer,4,298.96,1195.85,0.19,227.21,1423.06,EUR,True,True,True,False,Buero Miete
228,2025-01-01,2025-01-31,2025-01-20,2025,1,Q1,DOC-2025-0228,invoice,expense,5200,Software und Lizenzen,1000,Bank,guv,software,Notebookshop,it,card,2,116.25,232.50,0.19,44.18,276.68,EUR,True,True,True,False,SaaS Abo
229,2025-01-23,2025-02-22,,2025,1,Q1,DOC-2025-0229,invoice,expense,5000,Wareneinsatz,2000,Verbindlichkeiten aus Lieferungen und Leistungen,guv,cogs,AWS,operations,bank_transfer,7,290.89,2036.25,0.19,386.89,2423.14,EUR,False,False,True,False,Wareneinkauf
230,2025-10-18,2025-10-25,2025-11-02,2025,10,Q4,DOC-2025-0230,invoice,revenue,4200,Sonstige betriebliche Ertraege,1000,Bank,guv,other_income,Green Office,training,card,5,74.29,371.45,0.19,70.58,442.03,EUR,True,False,True,False,Workshop
231,2025-04-14,2025-04-21,,2025,4,Q2,DOC-2025-0231,invoice,revenue,4000,Umsatzerloese Dienstleistungen,1000,Bank,guv,service,Futura Labs,consulting,bank_transfer,3,434.54,1303.61,0.19,247.69,1551.30,EUR,False,False,True,False,Webprojekt
232,2025-08-26,2025-09-02,2025-09-14,2025,8,Q3,DOC-2025-0232,invoice,revenue,4100,Umsatzerloese Produkte,1200,Forderungen aus Lieferungen und Leistungen,guv,product,Futura Labs,software,bank_transfer,12,48.94,587.26,0.19,111.58,698.84,EUR,True,False,True,False,Softwarelizenz
233,2025-12-13,2025-12-20,,2025,12,Q4,DOC-2025-0233,receipt,revenue,4000,Umsatzerloese Dienstleistungen,1000,Bank,guv,service,Innotech AG,consulting,bank_transfer,1,1905.71,1905.71,0.19,362.08,2267.79,EUR,False,False,True,False,Webprojekt
234,2025-03-04,2025-03-11,,2025,3,Q1,DOC-2025-0234,invoice,expense,5100,Marketingkosten,1000,Bank,guv,marketing,AWS,marketing,card,3,29.93,89.80,0.19,17.06,106.86,EUR,False,False,True,False,Onlinekampagne
235,2025-04-12,2025-04-19,2025-04-17,2025,4,Q2,DOC-2025-0235,receipt,revenue,4000,Umsatzerloese Dienstleistungen,1000,Bank,guv,service,Alpha GmbH,consulting,bank_transfer,6,689.87,4139.24,0.19,786.46,4925.70,EUR,True,False,True,False,Webprojekt
236,2025-07-15,2025-07-22,2025-07-26,2025,7,Q3,DOC-2025-0236,receipt,revenue,4000,Umsatzerloese Dienstleistungen,1000,Bank,guv,service,Alpha GmbH,consulting,bank_transfer,5,665.58,3327.89,0.19,632.30,3960.19,EUR,True,False,True,False,Webprojekt
237,2025-09-03,2025-09-10,2025-09-29,2025,9,Q3,DOC-2025-0237,receipt,expense,5400,Reisekosten,1000,Bank,guv,travel,CoWorking Berlin,sales,cash,4,14.73,58.90,0.07,4.12,63.02,EUR,True,False,True,False,Dienstreise
238,2025-09-03,2025-10-03,2025-10-05,2025,9,Q3,DOC-2025-0238,invoice,expense,5200,Software und Lizenzen,1000,Bank,guv,software,Microsoft,it,card,6,28.74,172.46,0.19,32.77,205.23,EUR,True,True,True,False,SaaS Abo
239,2025-09-29,2025-10-06,2025-10-09,2025,9,Q3,DOC-2025-0239,invoice,revenue,4100,Umsatzerloese Produkte,1200,Forderungen aus Lieferungen und Leistungen,guv,product,Innotech AG,software,bank_transfer,2,369.88,739.76,0.19,140.55,880.31,EUR,True,False,False,False,
240,2025-10-22,2025-11-05,,2025,10,Q4,DOC-2025-0240,invoice,expense,5100,Marketingkosten,1000,Bank,guv,marketing,Microsoft,marketing,card,3,258.04,774.13,0.19,147.08,921.21,EUR,False,False,True,False,Onlinekampagne
241,2025-03-14,2025-03-28,2025-04-17,2025,3,Q1,DOC-2025-0241,invoice,expense,5400,Reisekosten,1000,Bank,guv,travel,Adobe,sales,cash,5,42.91,214.56,0.07,15.02,229.58,EUR,True,False,True,False,Dienstreise
242,2025-04-14,2025-04-21,2025-05-04,2025,4,Q2,DOC-2025-0242,credit_note,revenue,4200,Sonstige betriebliche Ertraege,1000,Bank,guv,other_income,City Bakery,training,card,1,1822.57,1822.57,0.19,346.29,2168.86,EUR,True,False,True,True,Workshop
243,2025-12-27,2026-01-03,2026-01-17,2025,12,Q4,DOC-2025-0243,invoice,expense,5200,Software und Lizenzen,1000,Bank,guv,software,Notebookshop,it,card,5,56.75,283.74,0.19,53.91,337.65,EUR,True,True,False,False,SaaS Abo
244,2025-12-22,2026-01-05,2026-01-05,2025,12,Q4,DOC-2025-0244,invoice,revenue,4200,Sonstige betriebliche Ertraege,1000,Bank,guv,other_income,Eco Store,training,card,11,180.43,1984.72,0.19,377.10,2361.82,EUR,True,False,True,False,Workshop
245,2025-10-21,2025-11-20,,2025,10,Q4,DOC-2025-0245,invoice,revenue,4200,Sonstige betriebliche Ertraege,1000,Bank,guv,other_income,Juno Media,training,card,1,1013.62,1013.62,0.19,192.59,1206.21,EUR,False,False,True,False,Workshop
246,2025-02-09,2025-02-16,,2025,2,Q1,DOC-2025-0246,invoice,revenue,4200,Sonstige betriebliche Ertraege,1000,Bank,guv,other_income,Futura Labs,training,card,11,64.92,714.09,0.19,135.68,849.77,EUR,False,False,True,False,Workshop
247,2025-02-25,2025-03-11,2025-03-23,2025,2,Q1,DOC-2025-0247,invoice,revenue,4100,Umsatzerloese Produkte,1200,Forderungen aus Lieferungen und Leistungen,guv,product,Green Office,software,bank_transfer,3,446.23,1338.68,0.19,254.35,1593.03,EUR,True,False,True,False,Softwarelizenz
248,2025-11-30,2025-12-14,2025-12-04,2025,11,Q4,DOC-2025-0248,invoice,expense,5400,Reisekosten,1000,Bank,guv,travel,AWS,sales,cash,1,275.06,275.06,0.07,19.25,294.31,EUR,True,False,True,False,Dienstreise
249,2025-02-17,2025-03-03,,2025,2,Q1,DOC-2025-0249,credit_note,expense,5400,Reisekosten,1000,Bank,guv,travel,Bahn,sales,cash,12,12.06,144.76,0.07,10.13,154.89,EUR,False,False,True,True,
250,2025-07-29,2025-08-28,,2025,7,Q3,DOC-2025-0250,invoice,revenue,4000,Umsatzerloese Dienstleistungen,1000,Bank,guv,service,Delta Studio,consulting,bank_transfer,9,375.51,3379.63,0.19,642.13,4021.76,EUR,False,False,True,False,Webprojekt
251,2025-07-04,2025-08-03,2025-08-03,2025,7,Q3,DOC-2025-0251,invoice,expense,5000,Wareneinsatz,2000,Verbindlichkeiten aus Lieferungen und Leistungen,guv,cogs,Meta Ads,operations,bank_transfer,4,31.99,127.94,0.19,24.31,152.25,EUR,True,False,True,False,
252,2025-09-08,2025-10-08,2025-10-12,2025,9,Q3,DOC-2025-0252,invoice,expense,5300,Miete,1000,Bank,guv,rent,Microsoft,admin,bank_transfer,7,192.49,1347.44,0.19,256.01,1603.45,EUR,True,True,True,False,Buero Miete
253,2025-10-16,2025-11-15,,2025,10,Q4,DOC-2025-0253,invoice,revenue,4100,Umsatzerloese Produkte,1200,Forderungen aus Lieferungen und Leistungen,guv,product,Innotech AG,software,bank_transfer,2,125.85,251.70,0.19,47.82,299.52,EUR,False,False,True,False,Softwarelizenz
254,2025-09-25,2025-10-09,2025-10-10,2025,9,Q3,DOC-2025-0254,invoice,revenue,4100,Umsatzerloese Produkte,1200,Forderungen aus Lieferungen und Leistungen,guv,product,Alpha GmbH,software,bank_transfer,8,105.09,840.74,0.19,159.74,1000.48,EUR,True,False,False,False,Softwarelizenz
255,2025-03-17,2025-03-24,,2025,3,Q1,,receipt,expense,5400,Reisekosten,1000,Bank,guv,travel,Bahn,sales,cash,3,25.76,77.29,0.07,5.41,82.70,EUR,False,False,True,False,Dienstreise
256,2025-03-17,2025-04-16,2025-03-21,2025,3,Q1,DOC-2025-0256,invoice,revenue,4200,Sonstige betriebliche Ertraege,1000,Bank,guv,other_income,Futura Labs,training,card,2,938.26,1876.51,0.19,356.54,2233.05,EUR,True,False,True,False,Workshop
257,2025-11-16,2025-11-23,,2025,11,Q4,DOC-2025-0257,invoice,revenue,4200,Sonstige betriebliche Ertraege,1000,Bank,guv,other_income,Juno Media,training,card,7,199.40,1395.77,0.19,265.20,1660.97,EUR,False,False,False,False,Workshop
258,2025-05-27,2025-06-10,,2025,5,Q2,DOC-2025-0258,invoice,expense,5000,Wareneinsatz,2000,Verbindlichkeiten aus Lieferungen und Leistungen,guv,cogs,Travel Partner,operations,bank_transfer,5,384.87,1924.35,0.19,365.63,2289.98,EUR,False,False,True,False,Wareneinkauf
259,2025-01-20,2025-02-19,,2025,1,Q1,DOC-2025-0259,receipt,expense,5300,Miete,1000,Bank,guv,rent,Meta Ads,admin,bank_transfer,4,274.48,1097.90,0.19,208.60,1306.50,EUR,False,True,True,False,Buero Miete
260,2025-09-09,2025-09-16,2025-09-17,2025,9,Q3,DOC-2025-0260,invoice,revenue,4100,Umsatzerloese Produkte,1200,Forderungen aus Lieferungen und Leistungen,guv,product,Futura Labs,software,bank_transfer,5,313.22,1566.09,0.19,297.56,1863.65,EUR,True,False,True,False,Softwarelizenz
261,2025-07-28,2025-08-11,,2025,7,Q3,DOC-2025-0261,invoice,revenue,4000,Umsatzerloese Dienstleistungen,1000,Bank,guv,service,Eco Store,consulting,bank_transfer,1,3541.50,3541.50,0.19,672.89,4214.39,EUR,False,False,True,False,Webprojekt
262,2025-01-15,2025-01-22,,2025,1,Q1,DOC-2025-0262,invoice,expense,5400,Reisekosten,1000,Bank,guv,travel,Microsoft,sales,cash,1,93.86,93.86,0.07,6.57,100.43,EUR,False,False,True,False,Dienstreise
263,2025-12-15,2026-01-14,2026-01-12,2025,12,Q4,DOC-2025-0263,invoice,expense,5000,Wareneinsatz,2000,Verbindlichkeiten aus Lieferungen und Leistungen,guv,cogs,Telekom,operations,bank_transfer,3,61.19,183.57,0.19,34.88,218.45,EUR,True,False,True,False,Wareneinkauf
264,2025-05-26,2025-06-25,2025-06-08,2025,5,Q2,DOC-2025-0264,invoice,expense,5000,Wareneinsatz,2000,Verbindlichkeiten aus Lieferungen und Leistungen,guv,cogs,Meta Ads,operations,bank_transfer,4,44.28,177.10,0.19,33.65,210.75,EUR,True,False,True,False,Wareneinkauf
265,2025-08-31,2025-09-30,2025-08-31,2025,8,Q3,DOC-2025-0265,invoice,expense,5000,Wareneinsatz,2000,Verbindlichkeiten aus Lieferungen und Leistungen,guv,cogs,Meta Ads,operations,bank_transfer,4,503.99,2015.95,0.19,383.03,2398.98,EUR,True,False,True,False,Wareneinkauf
266,2025-08-24,2025-09-23,2025-09-26,2025,8,Q3,DOC-2025-0266,invoice,expense,5200,Software und Lizenzen,1000,Bank,guv,software,Telekom,it,card,10,9.06,90.56,0.19,17.21,107.77,EUR,True,True,False,False,SaaS Abo
267,2025-11-08,2025-11-22,2025-11-12,2025,11,Q4,DOC-2025-0267,invoice,expense,5400,Reisekosten,1000,Bank,guv,travel,Meta Ads,sales,cash,6,21.27,127.63,0.07,8.93,136.56,EUR,True,False,True,False,Dienstreise
268,2025-09-22,2025-10-22,,2025,9,Q3,DOC-2025-0268,invoice,revenue,4000,Umsatzerloese Dienstleistungen,1000,Bank,guv,service,Alpha GmbH,consulting,bank_transfer,7,518.89,3632.26,0.19,690.13,4322.39,EUR,False,False,False,False,Webprojekt
269,2025-01-19,2025-01-26,,2025,1,Q1,DOC-2025-0269,invoice,revenue,4100,Umsatzerloese Produkte,1200,Forderungen aus Lieferungen und Leistungen,guv,product,Innotech AG,software,bank_transfer,6,185.33,1111.99,0.19,211.28,1323.27,EUR,False,False,True,False,Softwarelizenz
270,2025-03-29,2025-04-05,,2025,3,Q1,DOC-2025-0270,invoice,revenue,4100,Umsatzerloese Produkte,1200,Forderungen aus Lieferungen und Leistungen,guv,product,Eco Store,software,bank_transfer,5,307.41,1537.05,0.19,292.04,1829.09,EUR,False,False,True,False,Softwarelizenz
271,2025-12-02,2026-01-01,2025-12-21,2025,12,Q4,DOC-2025-0271,invoice,expense,5200,Software und Lizenzen,1000,Bank,guv,software,Meta Ads,it,card,7,6.43,45.00,0.19,8.55,53.55,EUR,True,True,True,False,
272,2025-10-26,2025-11-09,2025-11-07,2025,10,Q4,DOC-2025-0272,receipt,revenue,4200,Sonstige betriebliche Ertraege,1000,Bank,guv,other_income,Innotech AG,training,card,9,153.51,1381.61,0.19,262.51,1644.12,EUR,True,False,True,False,Workshop
273,2025-06-25,2025-07-09,2025-07-04,2025,6,Q2,DOC-2025-0273,invoice,revenue,4000,Umsatzerloese Dienstleistungen,1000,Bank,guv,service,Beta Solutions,consulting,bank_transfer,6,385.67,2314.01,0.19,439.66,2753.67,EUR,True,False,True,False,Webprojekt
274,2025-08-20,2025-08-27,,2025,8,Q3,DOC-2025-0274,invoice,expense,5000,Wareneinsatz,2000,Verbindlichkeiten aus Lieferungen und Leistungen,guv,cogs,AWS,operations,bank_transfer,10,68.89,688.94,0.19,130.90,819.84,EUR,False,False,True,False,Wareneinkauf
275,2025-07-16,2025-08-15,2025-08-08,2025,7,Q3,DOC-2025-0275,invoice,revenue,4100,Umsatzerloese Produkte,1200,Forderungen aus Lieferungen und Leistungen,guv,product,Innotech AG,software,bank_transfer,1,157.70,157.70,0.19,29.96,187.66,EUR,True,False,True,False,Softwarelizenz
276,2025-06-26,2025-07-26,2025-07-15,2025,6,Q2,DOC-2025-0276,invoice,revenue,4200,Sonstige betriebliche Ertraege,1000,Bank,guv,other_income,Eco Store,training,card,3,286.19,858.58,0.19,163.13,1021.71,EUR,True,False,True,False,Workshop
277,2025-12-18,2026-01-01,2026-01-09,2025,12,Q4,,invoice,expense,5300,Miete,1000,Bank,guv,rent,Notebookshop,admin,bank_transfer,4,349.44,1397.74,0.19,265.57,1663.31,EUR,True,True,True,False,Buero Miete
278,2025-10-29,2025-11-28,2025-10-31,2025,10,Q4,DOC-2025-0278,invoice,revenue,4000,Umsatzerloese Dienstleistungen,1000,Bank,guv,service,Innotech AG,consulting,bank_transfer,7,381.02,2667.14,0.19,506.76,3173.90,EUR,True,False,True,False,
279,2025-01-25,2025-02-08,2025-02-01,2025,1,Q1,DOC-2025-0279,invoice,revenue,4000,Umsatzerloese Dienstleistungen,1000,Bank,guv,service,Delta Studio,consulting,bank_transfer,9,372.45,3352.07,0.19,636.89,3988.96,EUR,True,False,True,False,Webprojekt
280,2025-05-19,2025-06-02,2025-05-25,2025,5,Q2,DOC-2025-0280,invoice,expense,5400,Reisekosten,1000,Bank,guv,travel,AWS,sales,cash,9,25.90,233.07,0.07,16.31,249.38,EUR,True,False,True,False,Dienstreise
281,2025-04-14,2025-04-21,2025-04-16,2025,4,Q2,DOC-2025-0281,invoice,expense,5400,Reisekosten,1000,Bank,guv,travel,Office Depot,sales,cash,9,16.77,150.96,0.07,10.57,161.53,EUR,True,False,True,False,Dienstreise
282,2025-12-09,2026-01-08,,2025,12,Q4,DOC-2025-0282,invoice,expense,5400,Reisekosten,1000,Bank,guv,travel,Meta Ads,sales,cash,2,96.59,193.17,0.07,13.52,206.69,EUR,False,False,True,False,Dienstreise
283,2025-02-21,2025-03-07,,2025,2,Q1,DOC-2025-0283,invoice,revenue,4000,Umsatzerloese Dienstleistungen,1000,Bank,guv,service,Beta Solutions,consulting,bank_transfer,6,634.79,3808.76,0.19,723.66,4532.42,EUR,False,False,True,False,
284,2025-06-18,2025-07-18,2025-07-05,2025,6,Q2,DOC-2025-0284,invoice,expense,5100,Marketingkosten,1000,Bank,guv,marketing,Bahn,marketing,card,12,31.10,373.17,0.19,70.90,444.07,EUR,True,False,True,False,Onlinekampagne
285,2025-08-04,2025-08-11,,2025,8,Q3,DOC-2025-0285,invoice,expense,5300,Miete,1000,Bank,guv,rent,Bahn,admin,bank_transfer,3,408.14,1224.42,0.19,232.64,1457.06,EUR,False,True,False,False,Buero Miete
286,2025-04-03,2025-05-03,,2025,4,Q2,DOC-2025-0286,invoice,expense,5300,Miete,1000,Bank,guv,rent,Bahn,admin,bank_transfer,1,1205.66,1205.66,0.19,229.08,1434.74,EUR,False,True,True,False,Buero Miete
287,2025-05-14,2025-06-13,2025-06-16,2025,5,Q2,DOC-2025-0287,invoice,revenue,4000,Umsatzerloese Dienstleistungen,1000,Bank,guv,service,Futura Labs,consulting,bank_transfer,12,268.62,3223.40,0.19,612.45,3835.85,EUR,True,False,True,False,Webprojekt
288,2025-05-08,2025-06-07,2025-06-01,2025,5,Q2,DOC-2025-0288,invoice,revenue,4200,Sonstige betriebliche Ertraege,1000,Bank,guv,other_income,Juno Media,training,card,3,396.59,1189.76,0.19,226.05,1415.81,EUR,True,False,True,False,Workshop
289,2025-03-26,2025-04-02,2025-04-16,2025,3,Q1,DOC-2025-0289,invoice,expense,5300,Miete,1000,Bank,guv,rent,Telekom,admin,bank_transfer,5,187.49,937.43,0.19,178.11,1115.54,EUR,True,True,True,False,Buero Miete
290,2025-08-18,2025-09-01,2025-08-25,2025,8,Q3,DOC-2025-0290,invoice,expense,5400,Reisekosten,1000,Bank,guv,travel,Notebookshop,sales,cash,8,8.41,67.29,0.07,4.71,72.00,EUR,True,False,True,False,
291,2025-11-13,2025-12-13,,2025,11,Q4,DOC-2025-0291,invoice,revenue,4200,Sonstige betriebliche Ertraege,1000,Bank,guv,other_income,Futura Labs,training,card,4,373.30,1493.20,0.19,283.71,1776.91,EUR,False,False,True,False,Workshop
292,2025-11-14,2025-11-28,2025-12-12,2025,11,Q4,DOC-2025-0292,invoice,expense,5400,Reisekosten,1000,Bank,guv,travel,Adobe,sales,cash,2,112.99,225.98,0.07,15.82,241.80,EUR,True,False,True,False,Dienstreise
293,2025-07-11,2025-07-18,2025-08-11,2025,7,Q3,DOC-2025-0293,receipt,revenue,4200,Sonstige betriebliche Ertraege,1000,Bank,guv,other_income,Green Office,training,card,3,539.70,1619.09,0.19,307.63,1926.72,EUR,True,False,True,False,Workshop
294,2025-04-21,2025-05-21,,2025,4,Q2,DOC-2025-0294,invoice,expense,5300,Miete,1000,Bank,guv,rent,Travel Partner,admin,bank_transfer,6,188.09,1128.52,0.19,214.42,1342.94,EUR,False,True,False,False,Buero Miete
295,2025-03-10,2025-04-09,2025-03-13,2025,3,Q1,DOC-2025-0295,receipt,expense,5400,Reisekosten,1000,Bank,guv,travel,Office Depot,sales,cash,9,37.64,338.79,0.07,23.72,362.51,EUR,True,False,True,False,Dienstreise
296,2025-03-07,2025-04-06,2025-03-27,2025,3,Q1,DOC-2025-0296,invoice,expense,5100,Marketingkosten,1000,Bank,guv,marketing,Travel Partner,marketing,card,9,18.32,164.91,0.19,31.33,196.24,EUR,True,False,True,False,Onlinekampagne
297,2025-08-20,2025-09-19,2025-09-21,2025,8,Q3,DOC-2025-0297,invoice,expense,5200,Software und Lizenzen,1000,Bank,guv,software,Microsoft,it,card,5,49.07,245.34,0.19,46.61,291.95,EUR,True,True,False,False,SaaS Abo
298,2025-05-29,2025-06-05,,2025,5,Q2,DOC-2025-0298,receipt,revenue,4200,Sonstige betriebliche Ertraege,1000,Bank,guv,other_income,Innotech AG,training,card,12,132.41,1588.89,0.19,301.89,1890.78,EUR,False,False,True,False,Workshop
299,2025-09-03,2025-10-03,,2025,9,Q3,DOC-2025-0299,receipt,expense,5400,Reisekosten,1000,Bank,guv,travel,Telekom,sales,cash,7,31.52,220.67,0.07,15.45,236.12,EUR,False,False,True,False,Dienstreise
300,2025-07-15,2025-07-22,2025-08-01,2025,7,Q3,DOC-2025-0300,invoice,expense,5000,Wareneinsatz,2000,Verbindlichkeiten aus Lieferungen und Leistungen,guv,cogs,Bahn,operations,bank_transfer,3,140.76,422.28,0.19,80.23,502.51,EUR,True,False,True,False,Wareneinkauf
